graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,modulos_iniciados,modulos_finalizados,certificados,categoria
0,9,0,11,1.0,1.0,1.0,4.0,6,23.0,18.0,0.0,perfil3
3,16,8,9,0.0,0.0,1.0,2.0,6,8.0,7.0,0.0,perfil5
0,3,7,4,0.0,0.0,1.0,2.0,6,44.0,42.0,1.0,perfil1
0,16,1,10,0.0,0.0,1.0,3.0,4,8.0,7.0,0.0,perfil5
2,14,8,11,0.0,0.0,1.0,4.0,8,31.0,31.0,0.0,perfil2
1,1,2,7,0.0,0.0,1.0,8.0,6,68.0,65.0,1.0,perfil1
0,3,1,6,0.0,0.0,1.0,4.0,6,10.0,10.0,0.0,perfil5
3,8,10,4,0.0,0.0,1.0,2.0,6,21.0,16.0,0.0,perfil3
3,21,2,2,1.0,1.0,1.0,9.0,2,5.0,3.0,0.0,perfil6
4,0,6,6,0.0,0.0,1.0,10.0,6,17.0,9.0,0.0,perfil4
6,7,8,7,1.0,1.0,1.0,2.0,8,11.0,6.0,0.0,perfil5
0,16,8,1,0.0,0.0,1.0,10.0,6,32.0,31.0,1.0,perfil1
5,12,9,4,0.0,0.0,1.0,3.0,2,6.0,2.0,0.0,perfil6
1,11,7,5,0.0,0.0,1.0,3.0,8,17.0,6.0,0.0,perfil5
0,7,10,11,1.0,1.0,1.0,8.0,6,28.0,26.0,0.0,perfil2
6,12,7,4,1.0,1.0,1.0,5.0,8,33.0,29.0,0.0,perfil4
5,3,9,2,0.0,0.0,1.0,8.0,6,111.0,100.0,3.0,perfil1
3,6,11,8,1.0,1.0,1.0,9.0,1,36.0,33.0,0.0,perfil2
5,14,10,1,0.0,0.0,1.0,5.0,1,22.0,8.0,0.0,perfil5
6,18,0,4,0.0,0.0,1.0,9.0,6,2.0,1.0,0.0,perfil6
3,21,10,8,0.0,0.0,1.0,10.0,7,36.0,34.0,1.0,perfil1
6,5,2,9,1.0,1.0,1.0,8.0,5,23.0,19.0,0.0,perfil3
1,0,7,11,1.0,1.0,1.0,10.0,4,2.0,1.0,0.0,perfil6
6,5,8,11,0.0,0.0,1.0,7.0,1,64.0,42.0,0.0,perfil2
5,6,0,6,1.0,1.0,1.0,10.0,6,9.0,9.0,0.0,perfil4
4,6,0,11,0.0,0.0,1.0,6.0,7,5.0,4.0,0.0,perfil6
6,3,2,11,0.0,0.0,1.0,4.0,5,7.0,2.0,0.0,perfil6
1,18,11,8,0.0,0.0,1.0,7.0,1,45.0,41.0,4.0,perfil1
1,15,8,5,0.0,0.0,1.0,3.0,1,8.0,5.0,0.0,perfil5
2,6,8,11,0.0,0.0,1.0,6.0,3,21.0,20.0,0.0,perfil1
5,15,8,6,0.0,0.0,1.0,4.0,6,101.0,98.0,1.0,perfil1
3,6,3,6,0.0,0.0,1.0,9.0,3,27.0,27.0,0.0,perfil2
1,12,10,8,1.0,1.0,1.0,4.0,7,18.0,15.0,0.0,perfil3
3,21,10,7,1.0,1.0,1.0,10.0,6,11.0,6.0,0.0,perfil5
4,4,3,0,1.0,1.0,1.0,5.0,5,3.0,1.0,0.0,perfil6
6,14,8,7,1.0,1.0,1.0,6.0,3,27.0,27.0,0.0,perfil2
2,7,8,0,0.0,0.0,1.0,4.0,6,14.0,9.0,0.0,perfil2
4,16,11,5,0.0,0.0,1.0,6.0,6,114.0,110.0,3.0,perfil1
1,16,5,11,0.0,0.0,1.0,5.0,8,17.0,14.0,0.0,perfil4
1,18,8,0,1.0,1.0,1.0,9.0,5,39.0,33.0,0.0,perfil2
2,17,1,2,1.0,1.0,1.0,9.0,7,4.0,2.0,0.0,perfil6
2,6,10,3,0.0,0.0,1.0,2.0,1,20.0,17.0,0.0,perfil3
0,11,7,5,0.0,0.0,1.0,4.0,8,4.0,1.0,0.0,perfil1
6,7,6,8,0.0,0.0,1.0,6.0,6,185.0,185.0,0.0,perfil1
2,6,7,9,1.0,1.0,1.0,6.0,2,78.0,65.0,0.0,perfil6
3,9,1,8,0.0,0.0,1.0,4.0,0,7.0,2.0,0.0,perfil6
6,8,1,11,0.0,0.0,1.0,10.0,1,3.0,1.0,0.0,perfil2
5,4,4,11,0.0,0.0,1.0,6.0,6,25.0,25.0,1.0,perfil1
6,8,0,11,1.0,1.0,1.0,9.0,4,38.0,34.0,0.0,perfil2
2,16,11,6,0.0,0.0,1.0,2.0,1,8.0,3.0,0.0,perfil6
3,17,3,11,0.0,0.0,1.0,6.0,3,76.0,63.0,0.0,perfil6
6,6,4,3,0.0,0.0,1.0,7.0,6,25.0,6.0,0.0,perfil5
4,21,8,8,0.0,0.0,1.0,10.0,7,87.0,83.0,0.0,perfil2
3,14,10,11,0.0,0.0,1.0,10.0,3,3.0,2.0,0.0,perfil6
0,18,4,5,0.0,0.0,1.0,2.0,1,3.0,2.0,0.0,perfil4
0,20,11,1,1.0,1.0,1.0,10.0,4,66.0,65.0,0.0,perfil2
1,12,8,6,0.0,0.0,1.0,5.0,4,137.0,125.0,0.0,perfil2
5,2,4,8,0.0,0.0,1.0,9.0,0,11.0,7.0,0.0,perfil5
4,6,7,6,1.0,1.0,1.0,8.0,0,3.0,1.0,0.0,perfil6
0,19,8,6,1.0,1.0,1.0,6.0,8,10.0,7.0,0.0,perfil5
1,15,9,11,1.0,1.0,1.0,8.0,2,8.0,3.0,0.0,perfil6
4,8,10,1,0.0,0.0,1.0,3.0,3,12.0,8.0,0.0,perfil5
6,10,1,5,0.0,0.0,1.0,10.0,4,43.0,39.0,0.0,perfil1
0,5,8,11,1.0,1.0,1.0,8.0,6,39.0,39.0,0.0,perfil2
4,7,5,5,1.0,1.0,1.0,8.0,3,122.0,111.0,3.0,perfil1
2,9,5,2,0.0,0.0,1.0,4.0,6,41.0,32.0,0.0,perfil2
1,12,7,2,0.0,0.0,1.0,8.0,6,99.0,99.0,3.0,perfil2
1,7,2,2,0.0,0.0,1.0,5.0,0,48.0,38.0,0.0,perfil2
4,12,10,8,0.0,0.0,1.0,7.0,7,5.0,2.0,0.0,perfil6
1,19,5,8,0.0,0.0,1.0,2.0,6,3.0,1.0,0.0,perfil6
4,7,4,11,0.0,0.0,1.0,6.0,6,25.0,21.0,0.0,perfil2
3,6,6,11,1.0,1.0,1.0,3.0,2,138.0,97.0,2.0,perfil1
5,14,11,10,1.0,1.0,1.0,10.0,5,33.0,33.0,1.0,perfil1
6,7,2,3,0.0,0.0,1.0,9.0,5,2.0,1.0,0.0,perfil6
2,14,3,10,0.0,0.0,1.0,8.0,3,96.0,93.0,0.0,perfil2
5,9,1,1,0.0,0.0,1.0,2.0,6,6.0,3.0,0.0,perfil6
2,2,6,5,1.0,1.0,1.0,3.0,3,8.0,6.0,0.0,perfil1
4,13,4,7,1.0,1.0,1.0,8.0,6,37.0,30.0,0.0,perfil6
5,21,8,10,1.0,1.0,1.0,8.0,3,23.0,22.0,0.0,perfil2
0,9,8,11,1.0,1.0,1.0,9.0,0,27.0,27.0,1.0,perfil1
0,19,0,9,1.0,1.0,1.0,5.0,3,231.0,231.0,8.0,perfil1
2,9,2,5,1.0,1.0,1.0,3.0,6,45.0,42.0,0.0,perfil2
5,10,8,2,1.0,1.0,1.0,8.0,0,16.0,15.0,0.0,perfil5
6,11,7,8,0.0,0.0,1.0,4.0,8,5.0,2.0,0.0,perfil6
3,13,11,3,0.0,0.0,1.0,8.0,0,13.0,4.0,0.0,perfil6
0,3,7,8,1.0,1.0,1.0,2.0,6,3.0,2.0,0.0,perfil6
5,4,2,11,1.0,1.0,1.0,2.0,3,28.0,25.0,0.0,perfil2
5,21,8,2,1.0,1.0,1.0,4.0,6,19.0,13.0,0.0,perfil4
3,6,3,4,1.0,1.0,1.0,2.0,5,25.0,22.0,0.0,perfil2
6,5,9,2,1.0,1.0,1.0,4.0,5,16.0,15.0,0.0,perfil3
6,11,9,8,1.0,1.0,1.0,2.0,8,42.0,40.0,1.0,perfil1
5,20,4,4,1.0,1.0,1.0,9.0,6,12.0,8.0,0.0,perfil5
4,5,8,7,0.0,0.0,1.0,2.0,0,6.0,2.0,0.0,perfil6
2,13,4,5,1.0,1.0,1.0,6.0,2,5.0,3.0,0.0,perfil6
4,13,4,10,0.0,0.0,1.0,3.0,3,3.0,2.0,0.0,perfil6
1,0,8,9,1.0,1.0,1.0,10.0,0,22.0,21.0,1.0,perfil4
2,18,8,5,1.0,1.0,1.0,4.0,2,37.0,36.0,0.0,perfil6
5,12,1,7,1.0,1.0,1.0,2.0,8,109.0,89.0,0.0,perfil5
5,19,8,10,1.0,1.0,1.0,5.0,4,159.0,158.0,9.0,perfil1
5,1,9,0,0.0,0.0,1.0,5.0,2,3.0,1.0,0.0,perfil6
0,0,6,7,0.0,0.0,1.0,6.0,2,22.0,14.0,0.0,perfil4
2,10,8,4,0.0,0.0,1.0,3.0,3,42.0,30.0,0.0,perfil2
0,12,7,3,0.0,0.0,1.0,9.0,6,40.0,37.0,0.0,perfil2
2,6,11,1,1.0,1.0,1.0,7.0,3,18.0,11.0,0.0,perfil4
4,13,8,2,0.0,0.0,1.0,4.0,6,17.0,15.0,0.0,perfil3
2,18,9,1,1.0,1.0,1.0,7.0,6,7.0,5.0,0.0,perfil5
6,19,1,4,0.0,0.0,1.0,4.0,2,3.0,1.0,0.0,perfil6
2,15,8,10,0.0,0.0,1.0,8.0,0,38.0,34.0,0.0,perfil1
1,19,11,6,1.0,1.0,1.0,2.0,6,14.0,9.0,0.0,perfil4
6,14,9,0,0.0,0.0,1.0,7.0,6,91.0,87.0,1.0,perfil3
3,9,8,6,1.0,1.0,1.0,2.0,8,4.0,1.0,0.0,perfil6
6,13,0,10,1.0,1.0,1.0,8.0,6,26.0,25.0,0.0,perfil2
5,6,11,4,1.0,1.0,1.0,3.0,6,7.0,5.0,0.0,perfil5
0,20,10,3,1.0,1.0,1.0,3.0,6,77.0,74.0,4.0,perfil1
3,6,9,6,0.0,0.0,1.0,2.0,6,9.0,7.0,0.0,perfil5
1,12,3,1,0.0,0.0,1.0,7.0,8,8.0,5.0,0.0,perfil5
0,5,8,1,1.0,1.0,1.0,8.0,6,51.0,19.0,0.0,perfil3
6,7,2,1,1.0,1.0,1.0,6.0,2,29.0,24.0,1.0,perfil1
5,13,7,11,1.0,1.0,1.0,3.0,0,7.0,5.0,0.0,perfil5
2,18,3,1,0.0,0.0,1.0,6.0,8,14.0,11.0,0.0,perfil4
0,11,8,4,0.0,0.0,1.0,10.0,6,4.0,1.0,0.0,perfil6
1,6,8,10,1.0,1.0,1.0,8.0,6,8.0,2.0,0.0,perfil6
2,8,9,7,0.0,0.0,1.0,8.0,3,4.0,3.0,0.0,perfil2
4,3,2,6,1.0,1.0,1.0,10.0,4,19.0,17.0,0.0,perfil3
5,12,7,10,0.0,0.0,1.0,8.0,5,4.0,3.0,0.0,perfil1
1,8,4,1,1.0,1.0,1.0,10.0,1,42.0,33.0,0.0,perfil2
6,14,9,6,0.0,0.0,1.0,9.0,6,3.0,2.0,0.0,perfil5
0,18,8,6,1.0,1.0,1.0,6.0,2,16.0,11.0,0.0,perfil4
1,2,8,8,0.0,0.0,1.0,10.0,6,3.0,1.0,0.0,perfil6
5,3,11,9,1.0,1.0,1.0,6.0,3,5.0,2.0,0.0,perfil6
3,12,0,3,0.0,0.0,1.0,10.0,5,9.0,6.0,0.0,perfil5
0,19,2,6,0.0,0.0,1.0,3.0,6,10.0,5.0,0.0,perfil5
2,1,6,0,1.0,1.0,1.0,9.0,6,59.0,56.0,0.0,perfil2
4,11,9,9,1.0,1.0,1.0,7.0,3,26.0,23.0,0.0,perfil2
5,4,10,4,1.0,1.0,1.0,2.0,1,132.0,123.0,0.0,perfil2
1,19,11,0,0.0,0.0,1.0,8.0,2,3.0,2.0,0.0,perfil6
3,20,5,5,1.0,1.0,1.0,7.0,3,7.0,4.0,0.0,perfil5
6,7,10,1,1.0,1.0,1.0,6.0,5,10.0,4.0,0.0,perfil6
4,14,2,4,0.0,0.0,1.0,3.0,7,29.0,25.0,0.0,perfil2
0,13,9,6,1.0,1.0,1.0,3.0,1,37.0,37.0,0.0,perfil2
2,20,5,3,1.0,1.0,1.0,4.0,4,29.0,27.0,0.0,perfil2
4,15,8,4,0.0,0.0,1.0,4.0,6,118.0,112.0,2.0,perfil1
5,9,3,7,0.0,0.0,1.0,6.0,5,3.0,1.0,0.0,perfil6
2,14,1,10,0.0,0.0,1.0,4.0,1,34.0,33.0,0.0,perfil2
0,16,8,5,0.0,0.0,1.0,3.0,6,36.0,25.0,0.0,perfil2
0,6,10,11,1.0,1.0,1.0,2.0,6,4.0,3.0,0.0,perfil6
4,8,2,4,0.0,0.0,1.0,2.0,8,21.0,21.0,1.0,perfil1
1,3,5,11,1.0,1.0,1.0,2.0,6,62.0,57.0,0.0,perfil6
3,8,3,8,0.0,0.0,1.0,4.0,7,39.0,17.0,0.0,perfil3
1,6,5,1,1.0,1.0,1.0,10.0,4,117.0,111.0,3.0,perfil1
2,13,10,8,0.0,0.0,1.0,10.0,2,22.0,18.0,1.0,perfil1
2,2,6,1,0.0,0.0,1.0,8.0,6,17.0,16.0,0.0,perfil3
1,7,9,7,1.0,1.0,1.0,10.0,8,5.0,4.0,0.0,perfil6
2,9,9,9,1.0,1.0,1.0,7.0,6,30.0,27.0,1.0,perfil1
6,16,2,8,1.0,1.0,1.0,4.0,5,9.0,8.0,0.0,perfil5
3,6,11,10,1.0,1.0,1.0,4.0,6,9.0,8.0,0.0,perfil5
5,6,6,6,1.0,1.0,1.0,3.0,6,107.0,82.0,0.0,perfil2
2,18,2,9,0.0,0.0,1.0,2.0,1,34.0,34.0,0.0,perfil2
6,12,8,4,0.0,0.0,1.0,8.0,3,7.0,3.0,0.0,perfil6
0,16,11,6,0.0,0.0,1.0,8.0,1,3.0,1.0,0.0,perfil6
1,5,4,1,0.0,0.0,1.0,6.0,6,53.0,46.0,0.0,perfil2
6,19,5,11,0.0,0.0,1.0,4.0,7,99.0,99.0,1.0,perfil1
5,1,1,11,0.0,0.0,1.0,5.0,0,45.0,43.0,1.0,perfil1
5,20,2,4,1.0,1.0,1.0,4.0,7,27.0,27.0,0.0,perfil2
3,5,7,8,0.0,0.0,1.0,8.0,6,21.0,21.0,0.0,perfil2
5,21,0,4,1.0,1.0,1.0,6.0,5,8.0,6.0,0.0,perfil5
6,18,11,10,0.0,0.0,1.0,8.0,4,15.0,6.0,0.0,perfil5
1,18,1,0,1.0,1.0,1.0,4.0,2,12.0,9.0,0.0,perfil4
4,13,3,0,0.0,0.0,1.0,10.0,8,150.0,150.0,4.0,perfil1
6,6,8,0,0.0,0.0,1.0,8.0,6,98.0,98.0,2.0,perfil6
5,9,7,3,1.0,1.0,1.0,6.0,3,9.0,5.0,0.0,perfil5
2,11,8,8,0.0,0.0,1.0,3.0,6,15.0,10.0,0.0,perfil4
2,19,6,4,0.0,0.0,1.0,5.0,6,111.0,107.0,3.0,perfil1
3,13,7,2,1.0,1.0,1.0,4.0,6,3.0,1.0,0.0,perfil6
6,3,8,10,1.0,1.0,1.0,6.0,8,3.0,2.0,0.0,perfil6
1,14,1,8,1.0,1.0,1.0,10.0,6,132.0,130.0,4.0,perfil1
2,18,3,9,0.0,0.0,1.0,7.0,6,14.0,7.0,0.0,perfil6
5,6,6,6,0.0,0.0,1.0,2.0,4,6.0,2.0,0.0,perfil6
4,18,8,9,1.0,1.0,1.0,5.0,1,6.0,5.0,0.0,perfil1
3,18,8,5,1.0,1.0,1.0,9.0,5,5.0,4.0,0.0,perfil6
4,13,5,5,1.0,1.0,1.0,7.0,0,58.0,56.0,2.0,perfil1
0,9,4,7,0.0,0.0,1.0,5.0,2,82.0,79.0,3.0,perfil1
4,10,2,11,1.0,1.0,1.0,7.0,6,29.0,16.0,0.0,perfil3
4,6,5,7,1.0,1.0,1.0,3.0,4,63.0,43.0,0.0,perfil6
0,5,8,0,1.0,1.0,1.0,9.0,3,117.0,86.0,0.0,perfil2
5,10,11,2,1.0,1.0,1.0,5.0,2,18.0,17.0,0.0,perfil3
6,1,3,4,0.0,0.0,1.0,5.0,6,184.0,169.0,0.0,perfil2
3,7,7,5,0.0,0.0,1.0,9.0,2,91.0,89.0,2.0,perfil1
2,10,9,6,1.0,1.0,1.0,2.0,6,148.0,102.0,0.0,perfil2
4,18,11,11,0.0,0.0,1.0,3.0,6,16.0,10.0,0.0,perfil4
5,3,8,0,0.0,0.0,1.0,2.0,8,98.0,97.0,3.0,perfil1
4,8,0,4,1.0,1.0,1.0,8.0,8,9.0,6.0,0.0,perfil5
2,20,4,10,1.0,1.0,1.0,10.0,4,8.0,6.0,0.0,perfil2
0,4,10,4,0.0,0.0,1.0,9.0,6,16.0,15.0,0.0,perfil3
6,9,8,3,0.0,0.0,1.0,6.0,7,30.0,29.0,0.0,perfil2
6,21,11,1,0.0,0.0,1.0,6.0,4,43.0,42.0,1.0,perfil1
4,12,8,11,1.0,1.0,1.0,8.0,8,58.0,49.0,0.0,perfil2
4,15,9,0,1.0,1.0,1.0,8.0,8,31.0,28.0,0.0,perfil2
1,11,2,1,1.0,1.0,1.0,3.0,1,14.0,10.0,0.0,perfil4
0,3,9,5,1.0,1.0,1.0,5.0,7,9.0,6.0,0.0,perfil5
4,0,11,7,0.0,0.0,1.0,3.0,6,8.0,6.0,0.0,perfil5
5,10,11,6,0.0,0.0,1.0,4.0,6,12.0,4.0,0.0,perfil2
6,16,10,3,1.0,1.0,1.0,6.0,6,13.0,10.0,0.0,perfil6
3,5,8,6,1.0,1.0,1.0,9.0,6,19.0,14.0,0.0,perfil4
2,13,3,4,1.0,1.0,1.0,10.0,3,5.0,1.0,0.0,perfil6
1,0,7,6,0.0,0.0,1.0,6.0,3,3.0,1.0,0.0,perfil6
1,6,7,8,0.0,0.0,1.0,10.0,6,1.0,1.0,0.0,perfil6
1,1,5,7,0.0,0.0,1.0,4.0,6,174.0,165.0,0.0,perfil2
4,15,0,0,1.0,1.0,1.0,2.0,2,4.0,1.0,0.0,perfil6
6,6,10,9,1.0,1.0,1.0,8.0,0,14.0,10.0,1.0,perfil1
5,12,2,2,1.0,1.0,1.0,4.0,8,5.0,3.0,0.0,perfil4
1,10,11,6,0.0,0.0,1.0,9.0,0,6.0,6.0,0.0,perfil5
1,18,8,0,0.0,0.0,1.0,8.0,3,44.0,41.0,0.0,perfil2
0,6,11,8,0.0,0.0,1.0,6.0,4,41.0,33.0,1.0,perfil1
2,6,7,8,0.0,0.0,1.0,9.0,5,212.0,166.0,0.0,perfil2
6,2,8,4,0.0,0.0,1.0,6.0,5,102.0,85.0,0.0,perfil2
3,15,7,8,0.0,0.0,1.0,5.0,2,37.0,13.0,0.0,perfil4
1,2,9,9,0.0,0.0,1.0,4.0,6,207.0,191.0,0.0,perfil2
3,3,2,0,0.0,0.0,1.0,5.0,6,15.0,4.0,0.0,perfil6
5,0,5,0,0.0,0.0,1.0,8.0,2,9.0,7.0,0.0,perfil5
0,6,3,11,0.0,0.0,1.0,10.0,8,3.0,1.0,0.0,perfil6
6,12,8,0,0.0,0.0,1.0,8.0,3,23.0,19.0,0.0,perfil6
2,15,11,8,0.0,0.0,1.0,8.0,6,59.0,58.0,0.0,perfil2
1,19,11,8,1.0,1.0,1.0,6.0,0,48.0,44.0,1.0,perfil1
5,7,1,9,0.0,0.0,1.0,7.0,8,43.0,37.0,1.0,perfil1
5,10,11,8,0.0,0.0,1.0,3.0,2,2.0,1.0,0.0,perfil6
3,9,7,11,0.0,0.0,1.0,6.0,7,4.0,1.0,0.0,perfil6
3,18,0,0,1.0,1.0,1.0,4.0,8,50.0,47.0,4.0,perfil5
1,3,2,6,0.0,0.0,1.0,8.0,2,80.0,72.0,0.0,perfil2
6,6,8,10,1.0,1.0,1.0,4.0,7,14.0,10.0,0.0,perfil4
2,3,0,7,0.0,0.0,1.0,10.0,1,49.0,38.0,0.0,perfil2
6,8,8,5,1.0,1.0,1.0,4.0,4,7.0,5.0,0.0,perfil5
4,10,1,8,0.0,0.0,1.0,10.0,6,72.0,68.0,0.0,perfil2
2,0,3,8,1.0,1.0,1.0,6.0,8,30.0,30.0,1.0,perfil1
6,7,3,2,0.0,0.0,1.0,2.0,2,18.0,18.0,0.0,perfil3
2,12,5,6,1.0,1.0,1.0,9.0,5,32.0,30.0,0.0,perfil2
1,1,3,4,1.0,1.0,1.0,8.0,1,4.0,1.0,0.0,perfil6
3,7,2,8,1.0,1.0,1.0,9.0,1,9.0,7.0,0.0,perfil5
0,0,7,9,0.0,0.0,1.0,6.0,7,14.0,13.0,0.0,perfil4
5,19,8,2,1.0,1.0,1.0,4.0,6,4.0,2.0,0.0,perfil3
3,21,9,8,1.0,1.0,1.0,10.0,1,29.0,29.0,1.0,perfil5
1,5,4,7,0.0,0.0,1.0,5.0,2,5.0,2.0,0.0,perfil6
1,9,6,11,0.0,0.0,1.0,9.0,0,25.0,18.0,0.0,perfil3
3,6,10,3,1.0,1.0,1.0,3.0,4,4.0,2.0,0.0,perfil6
3,0,8,0,1.0,1.0,1.0,7.0,4,88.0,84.0,0.0,perfil2
5,21,5,6,0.0,0.0,1.0,10.0,1,2.0,1.0,0.0,perfil4
2,1,9,1,0.0,0.0,1.0,9.0,4,5.0,4.0,0.0,perfil6
3,11,8,10,1.0,1.0,1.0,8.0,6,8.0,6.0,0.0,perfil5
6,17,6,6,1.0,1.0,1.0,8.0,1,30.0,28.0,0.0,perfil2
5,20,1,1,1.0,1.0,1.0,8.0,0,3.0,1.0,0.0,perfil6
1,19,8,2,0.0,0.0,1.0,5.0,6,35.0,33.0,0.0,perfil2
1,14,3,6,1.0,1.0,1.0,10.0,7,3.0,1.0,0.0,perfil6
1,1,11,8,1.0,1.0,1.0,6.0,2,5.0,2.0,0.0,perfil6
3,10,8,3,0.0,0.0,1.0,10.0,6,31.0,23.0,0.0,perfil2
4,4,8,4,1.0,1.0,1.0,5.0,7,3.0,2.0,0.0,perfil2
0,9,6,11,1.0,1.0,1.0,3.0,3,10.0,10.0,1.0,perfil1
1,6,2,6,1.0,1.0,1.0,7.0,3,13.0,9.0,0.0,perfil4
3,1,10,8,1.0,1.0,1.0,2.0,4,5.0,2.0,0.0,perfil6
3,12,6,11,1.0,1.0,1.0,2.0,7,57.0,53.0,1.0,perfil1
4,10,5,1,0.0,0.0,1.0,7.0,6,3.0,1.0,0.0,perfil6
2,18,5,5,1.0,1.0,1.0,6.0,3,35.0,33.0,0.0,perfil2
6,1,6,3,0.0,0.0,1.0,3.0,6,35.0,34.0,0.0,perfil2
2,10,3,11,1.0,1.0,1.0,2.0,4,55.0,36.0,0.0,perfil2
3,11,0,5,0.0,0.0,1.0,9.0,8,299.0,257.0,6.0,perfil1
1,14,11,10,1.0,1.0,1.0,8.0,2,26.0,25.0,0.0,perfil2
1,14,9,0,0.0,0.0,1.0,2.0,4,123.0,123.0,2.0,perfil1
1,2,6,8,1.0,1.0,1.0,9.0,6,89.0,86.0,1.0,perfil1
0,3,8,10,0.0,0.0,1.0,3.0,1,50.0,50.0,5.0,perfil1
5,17,11,0,1.0,1.0,1.0,5.0,0,14.0,9.0,0.0,perfil4
5,9,5,8,1.0,1.0,1.0,3.0,4,2.0,1.0,0.0,perfil6
5,11,2,7,1.0,1.0,1.0,4.0,6,286.0,190.0,1.0,perfil1
1,0,8,1,0.0,0.0,1.0,9.0,3,143.0,143.0,0.0,perfil5
4,20,10,5,0.0,0.0,1.0,9.0,7,78.0,68.0,0.0,perfil2
3,6,8,3,0.0,0.0,1.0,6.0,3,20.0,12.0,0.0,perfil4
5,14,1,2,1.0,1.0,1.0,10.0,2,58.0,55.0,0.0,perfil2
1,17,8,1,1.0,1.0,1.0,5.0,4,68.0,57.0,0.0,perfil4
2,10,4,3,0.0,0.0,1.0,8.0,8,5.0,3.0,0.0,perfil6
5,17,10,9,0.0,0.0,1.0,6.0,7,2.0,1.0,0.0,perfil4
1,8,5,1,0.0,0.0,1.0,5.0,6,25.0,20.0,0.0,perfil3
5,15,8,7,0.0,0.0,1.0,9.0,5,21.0,20.0,0.0,perfil3
5,18,5,8,1.0,1.0,1.0,5.0,4,39.0,37.0,0.0,perfil5
5,13,9,2,1.0,1.0,1.0,3.0,1,78.0,78.0,0.0,perfil2
3,14,2,7,0.0,0.0,1.0,2.0,3,10.0,7.0,0.0,perfil5
3,2,4,10,1.0,1.0,1.0,2.0,2,40.0,38.0,0.0,perfil2
2,20,2,7,0.0,0.0,1.0,3.0,7,7.0,6.0,0.0,perfil5
4,2,11,5,0.0,0.0,1.0,2.0,7,7.0,6.0,0.0,perfil5
4,21,1,6,1.0,1.0,1.0,8.0,4,32.0,29.0,1.0,perfil1
1,20,2,9,1.0,1.0,1.0,7.0,0,9.0,6.0,0.0,perfil5
6,1,8,8,1.0,1.0,1.0,3.0,0,32.0,27.0,0.0,perfil2
3,0,11,6,1.0,1.0,1.0,5.0,4,100.0,88.0,3.0,perfil1
1,6,9,7,1.0,1.0,1.0,6.0,5,7.0,4.0,0.0,perfil6
5,18,11,8,1.0,1.0,1.0,4.0,0,17.0,16.0,0.0,perfil2
2,16,10,10,0.0,0.0,1.0,9.0,6,514.0,473.0,0.0,perfil2
4,19,8,7,0.0,0.0,1.0,8.0,5,9.0,2.0,0.0,perfil2
1,6,6,7,0.0,0.0,1.0,2.0,7,13.0,11.0,0.0,perfil4
5,11,2,11,0.0,0.0,1.0,2.0,7,15.0,6.0,0.0,perfil5
4,6,8,8,1.0,1.0,1.0,5.0,6,25.0,22.0,1.0,perfil1
6,3,2,10,0.0,0.0,1.0,9.0,6,8.0,7.0,0.0,perfil5
5,9,2,2,1.0,1.0,1.0,7.0,0,35.0,33.0,0.0,perfil2
6,5,10,2,0.0,0.0,1.0,10.0,6,7.0,6.0,0.0,perfil5
2,2,5,8,1.0,1.0,1.0,8.0,6,80.0,64.0,0.0,perfil2
1,12,0,7,1.0,1.0,1.0,8.0,0,4.0,2.0,0.0,perfil6
5,15,8,4,1.0,1.0,1.0,4.0,6,22.0,18.0,0.0,perfil3
3,18,6,7,0.0,0.0,1.0,5.0,6,29.0,29.0,0.0,perfil4
1,6,8,8,1.0,1.0,1.0,7.0,2,3.0,1.0,1.0,perfil5
5,4,11,2,0.0,0.0,1.0,6.0,2,166.0,165.0,1.0,perfil1
3,11,6,3,0.0,0.0,1.0,2.0,3,18.0,9.0,0.0,perfil4
5,6,11,5,1.0,1.0,1.0,8.0,3,92.0,86.0,2.0,perfil1
0,0,11,4,1.0,1.0,1.0,4.0,7,30.0,28.0,1.0,perfil1
3,16,8,2,0.0,0.0,1.0,5.0,3,8.0,5.0,0.0,perfil5
2,2,4,4,1.0,1.0,1.0,6.0,4,7.0,3.0,0.0,perfil6
3,2,9,10,1.0,1.0,1.0,3.0,0,3.0,2.0,0.0,perfil6
2,19,1,9,1.0,1.0,1.0,10.0,0,7.0,5.0,0.0,perfil5
4,4,7,8,1.0,1.0,1.0,6.0,6,13.0,11.0,0.0,perfil4
3,18,1,11,1.0,1.0,1.0,10.0,4,29.0,25.0,1.0,perfil1
5,9,11,8,1.0,1.0,1.0,2.0,8,103.0,103.0,0.0,perfil6
0,2,8,11,0.0,0.0,1.0,9.0,8,11.0,10.0,0.0,perfil4
0,20,5,0,1.0,1.0,1.0,5.0,6,7.0,4.0,0.0,perfil1
5,15,9,9,1.0,1.0,1.0,10.0,4,21.0,20.0,0.0,perfil3
2,11,9,6,0.0,0.0,1.0,9.0,1,8.0,5.0,0.0,perfil5
3,6,11,0,1.0,1.0,1.0,8.0,2,3.0,1.0,0.0,perfil6
2,6,7,7,0.0,0.0,1.0,10.0,5,20.0,20.0,0.0,perfil2
3,19,4,1,1.0,1.0,1.0,4.0,6,2.0,1.0,0.0,perfil6
