graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,modulos_iniciados,modulos_finalizados,certificados,categoria
Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista Senior,Siderurgica,0.0,0.0,1.0,2.0,Google,34.0,34.0,0.0,perfil2
Tecnólogo,UFSCar,Outros,Estado,0.0,0.0,1.0,8.0,Linkedin,7.0,3.0,0.0,perfil6
Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Montadora,0.0,0.0,1.0,8.0,Google,3.0,1.0,0.0,perfil6
Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,Coordenador,Eletrodomesticos,0.0,0.0,1.0,6.0,Outros,53.0,46.0,0.0,perfil2
Tecnólogo,USP,Diretor,servicos,0.0,0.0,1.0,4.0,Saint Paul,99.0,99.0,1.0,perfil1
SEM FORMAÇÃO,Escola Paulista de Direito,Analista,servicos,0.0,0.0,1.0,5.0,Facebook,45.0,43.0,1.0,perfil1
SEM FORMAÇÃO,Unesp,Analista Senior,Estado,1.0,1.0,1.0,4.0,Saint Paul,27.0,27.0,0.0,perfil2
MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,Gerente,Outros,0.0,0.0,1.0,8.0,Outros,21.0,21.0,0.0,perfil2
SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Advogado,Estado,1.0,1.0,1.0,6.0,Mídia (revista/jornal/web),8.0,6.0,0.0,perfil5
Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Sócio/Dono/Proprietário,e-commerce,0.0,0.0,1.0,8.0,Minha empresa - benefício LITpass,15.0,6.0,0.0,perfil5
Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,Borracha,1.0,1.0,1.0,4.0,Instagram,12.0,9.0,0.0,perfil4
Outros,UNICAMP,Assessor,Borracha,0.0,0.0,1.0,10.0,YouTube,150.0,150.0,4.0,perfil1
Tecnólogo,Outros,Outros,Borracha,0.0,0.0,1.0,8.0,Outros,98.0,98.0,2.0,perfil6
SEM FORMAÇÃO,UFPE,Gerente,Entretenimento,1.0,1.0,1.0,6.0,Linkedin,9.0,5.0,0.0,perfil5
Licenciatura,UFRN,Outros,Outros,0.0,0.0,1.0,3.0,Outros,15.0,10.0,0.0,perfil4
Licenciatura,USP,Engenheiro,Estado,0.0,0.0,1.0,5.0,Outros,111.0,107.0,3.0,perfil1
MBA,UNICAMP,Gerente,Eletroeletronicos,1.0,1.0,1.0,4.0,Outros,3.0,1.0,0.0,perfil6
Tecnólogo,FATEC,Outros,e-commerce,1.0,1.0,1.0,6.0,YouTube,3.0,2.0,0.0,perfil6
Especialização,UNIP,Analista,Outros,1.0,1.0,1.0,10.0,Outros,132.0,130.0,4.0,perfil1
Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Assessor,Siderurgica,0.0,0.0,1.0,7.0,Outros,14.0,7.0,0.0,perfil6
SEM FORMAÇÃO,Outros,Engenheiro,Montadora,0.0,0.0,1.0,2.0,Minha empresa - benefício LITpass,6.0,2.0,0.0,perfil6
Outros,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Siderurgica,1.0,1.0,1.0,5.0,Google,6.0,5.0,0.0,perfil1
MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Laminados,1.0,1.0,1.0,9.0,Mídia (revista/jornal/web),5.0,4.0,0.0,perfil6
Outros,UNICAMP,Diretor,Laminados,1.0,1.0,1.0,7.0,Facebook,58.0,56.0,2.0,perfil1
Bacharelado,UFPE,Coordenador,Oleo e Gas,0.0,0.0,1.0,5.0,Instagram,82.0,79.0,3.0,perfil1
Outros,UFRJ,Analista Senior,servicos,1.0,1.0,1.0,7.0,Outros,29.0,16.0,0.0,perfil3
Outros,Outros,Diretor,Oleo e Gas,1.0,1.0,1.0,3.0,Minha empresa - benefício LITpass,63.0,43.0,0.0,perfil6
Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Outros,Borracha,1.0,1.0,1.0,9.0,Linkedin,117.0,86.0,0.0,perfil2
SEM FORMAÇÃO,UFRJ,Sócio/Dono/Proprietário,Eletroeletronicos,1.0,1.0,1.0,5.0,Instagram,18.0,17.0,0.0,perfil3
Tecnólogo,Escola Paulista de Direito,Assessor,Estado,0.0,0.0,1.0,5.0,Outros,184.0,169.0,0.0,perfil2
MBA,UEPB,Gerente,Laminados,0.0,0.0,1.0,9.0,Instagram,91.0,89.0,2.0,perfil1
Licenciatura,UFRJ,SEM EXPERIÊNCIA,Montadora,1.0,1.0,1.0,2.0,Outros,148.0,102.0,0.0,perfil2
Outros,UNIVERSIDADE PRESBITERIANA MACKENZIE,Sócio/Dono/Proprietário,servicos,0.0,0.0,1.0,3.0,Outros,16.0,10.0,0.0,perfil4
SEM FORMAÇÃO,FATEC,Outros,Borracha,0.0,0.0,1.0,2.0,YouTube,98.0,97.0,3.0,perfil1
Outros,UFF,Advogado,Estado,1.0,1.0,1.0,8.0,YouTube,9.0,6.0,0.0,perfil5
Licenciatura,Unesp,Coordenador,e-commerce,1.0,1.0,1.0,10.0,Minha empresa - benefício LITpass,8.0,6.0,0.0,perfil2
Bacharelado,FGV-RJ,Supervisor,Estado,0.0,0.0,1.0,9.0,Outros,16.0,15.0,0.0,perfil3
Tecnólogo,UFPE,Outros,Entretenimento,0.0,0.0,1.0,6.0,Saint Paul,30.0,29.0,0.0,perfil2
Tecnólogo,Universidade Metodista de Sao Paulo,Sócio/Dono/Proprietário,Eletrodomesticos,0.0,0.0,1.0,6.0,Minha empresa - benefício LITpass,43.0,42.0,1.0,perfil1
Outros,UFSCar,Outros,servicos,1.0,1.0,1.0,8.0,YouTube,58.0,49.0,0.0,perfil2
Outros,UNIVERSIDADE CRUZEIRO DO SUL,SEM EXPERIÊNCIA,Borracha,1.0,1.0,1.0,8.0,YouTube,31.0,28.0,0.0,perfil2
Especialização,UFRN,Analista Senior,Eletrodomesticos,1.0,1.0,1.0,3.0,Google,14.0,10.0,0.0,perfil4
Bacharelado,FATEC,SEM EXPERIÊNCIA,Laminados,1.0,1.0,1.0,5.0,Saint Paul,9.0,6.0,0.0,perfil5
Outros,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Sócio/Dono/Proprietário,Oleo e Gas,0.0,0.0,1.0,3.0,Outros,8.0,6.0,0.0,perfil5
SEM FORMAÇÃO,UFRJ,Sócio/Dono/Proprietário,Montadora,0.0,0.0,1.0,4.0,Outros,12.0,4.0,0.0,perfil2
Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Supervisor,Entretenimento,1.0,1.0,1.0,6.0,Outros,13.0,10.0,0.0,perfil6
MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,Outros,Montadora,1.0,1.0,1.0,9.0,Outros,19.0,14.0,0.0,perfil4
Licenciatura,UNICAMP,Assessor,Estado,1.0,1.0,1.0,10.0,Linkedin,5.0,1.0,0.0,perfil6
Especialização,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Gerente,Montadora,0.0,0.0,1.0,6.0,Linkedin,3.0,1.0,0.0,perfil6
Especialização,Outros,Gerente,Outros,0.0,0.0,1.0,10.0,Outros,1.0,1.0,0.0,perfil6
Especialização,Escola Paulista de Direito,Diretor,Oleo e Gas,0.0,0.0,1.0,4.0,Outros,174.0,165.0,0.0,perfil2
Outros,UNIVERSIDADE CRUZEIRO DO SUL,Advogado,Borracha,1.0,1.0,1.0,2.0,Instagram,4.0,1.0,0.0,perfil6
Tecnólogo,Outros,Supervisor,Siderurgica,1.0,1.0,1.0,8.0,Facebook,14.0,10.0,1.0,perfil1
SEM FORMAÇÃO,UFSCar,Analista Senior,Eletroeletronicos,1.0,1.0,1.0,4.0,YouTube,5.0,3.0,0.0,perfil4
Especialização,UFRJ,Sócio/Dono/Proprietário,Montadora,0.0,0.0,1.0,9.0,Facebook,6.0,6.0,0.0,perfil5
Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Borracha,0.0,0.0,1.0,8.0,Linkedin,44.0,41.0,0.0,perfil2
Bacharelado,Outros,Sócio/Dono/Proprietário,Outros,0.0,0.0,1.0,6.0,Minha empresa - benefício LITpass,41.0,33.0,1.0,perfil1
Licenciatura,Outros,Gerente,Outros,0.0,0.0,1.0,9.0,Mídia (revista/jornal/web),212.0,166.0,0.0,perfil2
Tecnólogo,FACULDADE ANHANGUERA,Outros,Estado,0.0,0.0,1.0,6.0,Mídia (revista/jornal/web),102.0,85.0,0.0,perfil2
MBA,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,Outros,0.0,0.0,1.0,5.0,Instagram,37.0,13.0,0.0,perfil4
Especialização,FACULDADE ANHANGUERA,SEM EXPERIÊNCIA,Siderurgica,0.0,0.0,1.0,4.0,Outros,207.0,191.0,0.0,perfil2
MBA,FATEC,Analista Senior,Borracha,0.0,0.0,1.0,5.0,Outros,15.0,4.0,0.0,perfil6
SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Diretor,Borracha,0.0,0.0,1.0,8.0,Instagram,9.0,7.0,0.0,perfil5
Bacharelado,Outros,Assessor,servicos,0.0,0.0,1.0,10.0,YouTube,3.0,1.0,0.0,perfil6
Tecnólogo,UFSCar,Outros,Borracha,0.0,0.0,1.0,8.0,Linkedin,23.0,19.0,0.0,perfil6
Licenciatura,UNIVERSIDADE CRUZEIRO DO SUL,Sócio/Dono/Proprietário,Outros,0.0,0.0,1.0,8.0,Outros,59.0,58.0,0.0,perfil2
Especialização,USP,Sócio/Dono/Proprietário,Outros,1.0,1.0,1.0,6.0,Facebook,48.0,44.0,1.0,perfil1
SEM FORMAÇÃO,UEPB,Analista,Siderurgica,0.0,0.0,1.0,7.0,YouTube,43.0,37.0,1.0,perfil1
SEM FORMAÇÃO,UFRJ,Sócio/Dono/Proprietário,Outros,0.0,0.0,1.0,3.0,Instagram,2.0,1.0,0.0,perfil6
MBA,UFPE,Gerente,servicos,0.0,0.0,1.0,6.0,Saint Paul,4.0,1.0,0.0,perfil6
MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Advogado,Borracha,1.0,1.0,1.0,4.0,YouTube,50.0,47.0,4.0,perfil5
Especialização,FATEC,Analista Senior,Montadora,0.0,0.0,1.0,8.0,Instagram,80.0,72.0,0.0,perfil2
Tecnólogo,Outros,Outros,e-commerce,1.0,1.0,1.0,4.0,Saint Paul,14.0,10.0,0.0,perfil4
Licenciatura,FATEC,Advogado,Oleo e Gas,0.0,0.0,1.0,10.0,Google,49.0,38.0,0.0,perfil2
Tecnólogo,UFF,Outros,Laminados,1.0,1.0,1.0,4.0,Minha empresa - benefício LITpass,7.0,5.0,0.0,perfil5
Outros,UFRJ,Analista,Outros,0.0,0.0,1.0,10.0,Outros,72.0,68.0,0.0,perfil2
Licenciatura,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Assessor,Outros,1.0,1.0,1.0,6.0,YouTube,30.0,30.0,1.0,perfil1
Tecnólogo,UEPB,Assessor,Eletroeletronicos,0.0,0.0,1.0,2.0,Instagram,18.0,18.0,0.0,perfil3
Licenciatura,UFSCar,Diretor,Montadora,1.0,1.0,1.0,9.0,Mídia (revista/jornal/web),32.0,30.0,0.0,perfil2
Especialização,Escola Paulista de Direito,Assessor,Estado,1.0,1.0,1.0,8.0,Google,4.0,1.0,0.0,perfil6
MBA,UEPB,Analista Senior,Outros,1.0,1.0,1.0,9.0,Google,9.0,7.0,0.0,perfil5
Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Gerente,Siderurgica,0.0,0.0,1.0,6.0,Saint Paul,14.0,13.0,0.0,perfil4
SEM FORMAÇÃO,USP,Outros,Eletroeletronicos,1.0,1.0,1.0,4.0,Outros,4.0,2.0,0.0,perfil3
MBA,Universidade Metodista de Sao Paulo,SEM EXPERIÊNCIA,Outros,1.0,1.0,1.0,10.0,Google,29.0,29.0,1.0,perfil5
Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,Coordenador,Oleo e Gas,0.0,0.0,1.0,5.0,Instagram,5.0,2.0,0.0,perfil6
Especialização,UFPE,Engenheiro,servicos,0.0,0.0,1.0,9.0,Facebook,25.0,18.0,0.0,perfil3
MBA,Outros,Supervisor,Entretenimento,1.0,1.0,1.0,3.0,Minha empresa - benefício LITpass,4.0,2.0,0.0,perfil6
MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Borracha,1.0,1.0,1.0,7.0,Minha empresa - benefício LITpass,88.0,84.0,0.0,perfil2
SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Diretor,Montadora,0.0,0.0,1.0,10.0,Google,2.0,1.0,0.0,perfil4
Licenciatura,Escola Paulista de Direito,SEM EXPERIÊNCIA,Eletrodomesticos,0.0,0.0,1.0,9.0,Minha empresa - benefício LITpass,5.0,4.0,0.0,perfil6
MBA,UFRN,Outros,e-commerce,1.0,1.0,1.0,8.0,Outros,8.0,6.0,0.0,perfil5
Tecnólogo,UNIVERSIDADE NOVE DE JULHO,Engenheiro,Montadora,1.0,1.0,1.0,8.0,Google,30.0,28.0,0.0,perfil2
SEM FORMAÇÃO,Unesp,Analista,Eletrodomesticos,1.0,1.0,1.0,8.0,Facebook,3.0,1.0,0.0,perfil6
Especialização,USP,Outros,Eletroeletronicos,0.0,0.0,1.0,5.0,Outros,35.0,33.0,0.0,perfil2
Especialização,UNIP,Assessor,Montadora,1.0,1.0,1.0,10.0,Saint Paul,3.0,1.0,0.0,perfil6
Especialização,Escola Paulista de Direito,Sócio/Dono/Proprietário,Outros,1.0,1.0,1.0,6.0,Instagram,5.0,2.0,0.0,perfil6
MBA,UFRJ,Outros,Entretenimento,0.0,0.0,1.0,10.0,Outros,31.0,23.0,0.0,perfil2
Outros,FGV-RJ,Outros,Estado,1.0,1.0,1.0,5.0,Saint Paul,3.0,2.0,0.0,perfil2
Bacharelado,UFPE,Engenheiro,servicos,1.0,1.0,1.0,3.0,Linkedin,10.0,10.0,1.0,perfil1
Especialização,Outros,Analista Senior,Montadora,1.0,1.0,1.0,7.0,Linkedin,13.0,9.0,0.0,perfil4
MBA,Escola Paulista de Direito,Supervisor,Outros,1.0,1.0,1.0,2.0,Minha empresa - benefício LITpass,5.0,2.0,0.0,perfil6
MBA,UFSCar,Engenheiro,servicos,1.0,1.0,1.0,2.0,Saint Paul,57.0,53.0,1.0,perfil1
Outros,UFRJ,Diretor,Eletrodomesticos,0.0,0.0,1.0,7.0,Outros,3.0,1.0,0.0,perfil6
Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Diretor,Laminados,1.0,1.0,1.0,6.0,Linkedin,35.0,33.0,0.0,perfil2
Tecnólogo,Escola Paulista de Direito,Engenheiro,Entretenimento,0.0,0.0,1.0,3.0,Outros,35.0,34.0,0.0,perfil2
Licenciatura,UFRJ,Assessor,servicos,1.0,1.0,1.0,2.0,Minha empresa - benefício LITpass,55.0,36.0,0.0,perfil2
MBA,UFRN,Advogado,Laminados,0.0,0.0,1.0,9.0,YouTube,299.0,257.0,6.0,perfil1
Especialização,UNIP,Sócio/Dono/Proprietário,e-commerce,1.0,1.0,1.0,8.0,Instagram,26.0,25.0,0.0,perfil2
Especialização,UNIP,SEM EXPERIÊNCIA,Borracha,0.0,0.0,1.0,2.0,Minha empresa - benefício LITpass,123.0,123.0,2.0,perfil1
Especialização,FACULDADE ANHANGUERA,Engenheiro,Outros,1.0,1.0,1.0,9.0,Outros,89.0,86.0,1.0,perfil1
Bacharelado,FATEC,Outros,e-commerce,0.0,0.0,1.0,3.0,Google,50.0,50.0,5.0,perfil1
SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,Sócio/Dono/Proprietário,Borracha,1.0,1.0,1.0,5.0,Facebook,14.0,9.0,0.0,perfil4
SEM FORMAÇÃO,UFPE,Diretor,Outros,1.0,1.0,1.0,3.0,Minha empresa - benefício LITpass,2.0,1.0,0.0,perfil6
SEM FORMAÇÃO,UFRN,Analista Senior,Oleo e Gas,1.0,1.0,1.0,4.0,Outros,286.0,190.0,1.0,perfil1
Especialização,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Outros,Eletrodomesticos,0.0,0.0,1.0,9.0,Linkedin,143.0,143.0,0.0,perfil5
Outros,Unesp,Supervisor,Laminados,0.0,0.0,1.0,9.0,Saint Paul,78.0,68.0,0.0,perfil2
MBA,Outros,Outros,Entretenimento,0.0,0.0,1.0,6.0,Linkedin,20.0,12.0,0.0,perfil4
SEM FORMAÇÃO,UNIP,Analista,Eletroeletronicos,1.0,1.0,1.0,10.0,Instagram,58.0,55.0,0.0,perfil2
Especialização,UNIVERSIDADE NOVE DE JULHO,Outros,Eletrodomesticos,1.0,1.0,1.0,5.0,Minha empresa - benefício LITpass,68.0,57.0,0.0,perfil4
Licenciatura,UFRJ,Coordenador,Entretenimento,0.0,0.0,1.0,8.0,YouTube,5.0,3.0,0.0,perfil6
SEM FORMAÇÃO,UNIVERSIDADE NOVE DE JULHO,Supervisor,Siderurgica,0.0,0.0,1.0,6.0,Saint Paul,2.0,1.0,0.0,perfil4
Especialização,UFF,Diretor,Eletrodomesticos,0.0,0.0,1.0,5.0,Outros,25.0,20.0,0.0,perfil3
SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,Outros,Oleo e Gas,0.0,0.0,1.0,9.0,Mídia (revista/jornal/web),21.0,20.0,0.0,perfil3
SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Diretor,Outros,1.0,1.0,1.0,5.0,Minha empresa - benefício LITpass,39.0,37.0,0.0,perfil5
SEM FORMAÇÃO,UNICAMP,SEM EXPERIÊNCIA,Eletroeletronicos,1.0,1.0,1.0,3.0,Google,78.0,78.0,0.0,perfil2
MBA,UNIP,Analista Senior,Oleo e Gas,0.0,0.0,1.0,2.0,Linkedin,10.0,7.0,0.0,perfil5
MBA,FACULDADE ANHANGUERA,Coordenador,e-commerce,1.0,1.0,1.0,2.0,Instagram,40.0,38.0,0.0,perfil2
Licenciatura,Unesp,Analista Senior,Oleo e Gas,0.0,0.0,1.0,3.0,Saint Paul,7.0,6.0,0.0,perfil5
Outros,FACULDADE ANHANGUERA,Sócio/Dono/Proprietário,Laminados,0.0,0.0,1.0,2.0,Saint Paul,7.0,6.0,0.0,perfil5
Outros,Universidade Metodista de Sao Paulo,Analista,Montadora,1.0,1.0,1.0,8.0,Minha empresa - benefício LITpass,32.0,29.0,1.0,perfil1
Especialização,Unesp,Analista Senior,Siderurgica,1.0,1.0,1.0,7.0,Facebook,9.0,6.0,0.0,perfil5
Tecnólogo,Escola Paulista de Direito,Outros,Outros,1.0,1.0,1.0,3.0,Facebook,32.0,27.0,0.0,perfil2
MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Sócio/Dono/Proprietário,Montadora,1.0,1.0,1.0,5.0,Minha empresa - benefício LITpass,100.0,88.0,3.0,perfil1
Especialização,Outros,SEM EXPERIÊNCIA,Oleo e Gas,1.0,1.0,1.0,6.0,Mídia (revista/jornal/web),7.0,4.0,0.0,perfil6
SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Sócio/Dono/Proprietário,Outros,1.0,1.0,1.0,4.0,Facebook,17.0,16.0,0.0,perfil2
Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Supervisor,e-commerce,0.0,0.0,1.0,9.0,Outros,514.0,473.0,0.0,perfil2
Outros,USP,Outros,Oleo e Gas,0.0,0.0,1.0,8.0,Mídia (revista/jornal/web),9.0,2.0,0.0,perfil2
Especialização,Outros,Engenheiro,Oleo e Gas,0.0,0.0,1.0,2.0,Saint Paul,13.0,11.0,0.0,perfil4
SEM FORMAÇÃO,UFRN,Analista Senior,servicos,0.0,0.0,1.0,2.0,Saint Paul,15.0,6.0,0.0,perfil5
Outros,Outros,Outros,Outros,1.0,1.0,1.0,5.0,Outros,25.0,22.0,1.0,perfil1
Tecnólogo,FATEC,Analista Senior,e-commerce,0.0,0.0,1.0,9.0,Outros,8.0,7.0,0.0,perfil5
SEM FORMAÇÃO,UFPE,Analista Senior,Eletroeletronicos,1.0,1.0,1.0,7.0,Facebook,35.0,33.0,0.0,perfil2
Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,Supervisor,Eletroeletronicos,0.0,0.0,1.0,10.0,Outros,7.0,6.0,0.0,perfil5
Licenciatura,FACULDADE ANHANGUERA,Diretor,Outros,1.0,1.0,1.0,8.0,Outros,80.0,64.0,0.0,perfil2
Especialização,UFSCar,Advogado,Oleo e Gas,1.0,1.0,1.0,8.0,Facebook,4.0,2.0,0.0,perfil6
SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,Outros,Estado,1.0,1.0,1.0,4.0,Outros,22.0,18.0,0.0,perfil3
MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Engenheiro,Oleo e Gas,0.0,0.0,1.0,5.0,Outros,29.0,29.0,0.0,perfil4
Especialização,Outros,Outros,Outros,1.0,1.0,1.0,7.0,Instagram,3.0,1.0,1.0,perfil5
SEM FORMAÇÃO,FGV-RJ,Sócio/Dono/Proprietário,Eletroeletronicos,0.0,0.0,1.0,6.0,Instagram,166.0,165.0,1.0,perfil1
MBA,UFRN,Engenheiro,Entretenimento,0.0,0.0,1.0,2.0,Linkedin,18.0,9.0,0.0,perfil4
SEM FORMAÇÃO,Outros,Sócio/Dono/Proprietário,Laminados,1.0,1.0,1.0,8.0,Linkedin,92.0,86.0,2.0,perfil1
Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Sócio/Dono/Proprietário,Estado,1.0,1.0,1.0,4.0,Saint Paul,30.0,28.0,1.0,perfil1
MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Outros,Eletroeletronicos,0.0,0.0,1.0,5.0,Linkedin,8.0,5.0,0.0,perfil5
Licenciatura,FACULDADE ANHANGUERA,Coordenador,Estado,1.0,1.0,1.0,6.0,Minha empresa - benefício LITpass,7.0,3.0,0.0,perfil6
MBA,FACULDADE ANHANGUERA,SEM EXPERIÊNCIA,e-commerce,1.0,1.0,1.0,3.0,Facebook,3.0,2.0,0.0,perfil6
Licenciatura,USP,Analista,Siderurgica,1.0,1.0,1.0,10.0,Facebook,7.0,5.0,0.0,perfil5
Outros,FGV-RJ,Gerente,Outros,1.0,1.0,1.0,6.0,Outros,13.0,11.0,0.0,perfil4
MBA,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,servicos,1.0,1.0,1.0,10.0,Minha empresa - benefício LITpass,29.0,25.0,1.0,perfil1
SEM FORMAÇÃO,UFPE,Sócio/Dono/Proprietário,Outros,1.0,1.0,1.0,2.0,YouTube,103.0,103.0,0.0,perfil6
Bacharelado,FACULDADE ANHANGUERA,Outros,servicos,0.0,0.0,1.0,9.0,YouTube,11.0,10.0,0.0,perfil4
Bacharelado,Unesp,Diretor,Borracha,1.0,1.0,1.0,5.0,Outros,7.0,4.0,0.0,perfil1
SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,SEM EXPERIÊNCIA,Siderurgica,1.0,1.0,1.0,10.0,Minha empresa - benefício LITpass,21.0,20.0,0.0,perfil3
Licenciatura,UFRN,SEM EXPERIÊNCIA,Montadora,0.0,0.0,1.0,9.0,Google,8.0,5.0,0.0,perfil5
MBA,Outros,Sócio/Dono/Proprietário,Borracha,1.0,1.0,1.0,8.0,Instagram,3.0,1.0,0.0,perfil6
Licenciatura,Outros,Gerente,Oleo e Gas,0.0,0.0,1.0,10.0,Mídia (revista/jornal/web),20.0,20.0,0.0,perfil2
MBA,USP,Coordenador,Eletrodomesticos,1.0,1.0,1.0,4.0,Outros,2.0,1.0,0.0,perfil6
Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Borracha,1.0,1.0,1.0,5.0,Outros,13.0,11.0,0.0,perfil1
Licenciatura,UNIVERSIDADE PRESBITERIANA MACKENZIE,Coordenador,Eletrodomesticos,1.0,1.0,1.0,5.0,Linkedin,6.0,4.0,0.0,perfil3
SEM FORMAÇÃO,UNICAMP,Outros,Eletroeletronicos,1.0,1.0,1.0,10.0,Linkedin,7.0,5.0,0.0,perfil5
Outros,UEPB,Analista Senior,e-commerce,1.0,1.0,1.0,8.0,Outros,11.0,6.0,0.0,perfil5
Especialização,UNIP,Diretor,Estado,0.0,0.0,1.0,5.0,Outros,30.0,29.0,1.0,perfil1
Especialização,Universidade Metodista de Sao Paulo,Sócio/Dono/Proprietário,Entretenimento,1.0,1.0,1.0,8.0,Outros,54.0,54.0,3.0,perfil1
SEM FORMAÇÃO,UFRJ,Coordenador,Entretenimento,1.0,1.0,1.0,5.0,YouTube,31.0,15.0,0.0,perfil3
MBA,UNICAMP,Diretor,Montadora,1.0,1.0,1.0,7.0,Outros,5.0,3.0,0.0,perfil6
SEM FORMAÇÃO,UEPB,Outros,Oleo e Gas,0.0,0.0,1.0,8.0,Facebook,74.0,69.0,3.0,perfil6
SEM FORMAÇÃO,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Analista,Estado,1.0,1.0,1.0,2.0,YouTube,6.0,1.0,0.0,perfil6
Outros,Escola Paulista de Direito,Outros,Oleo e Gas,1.0,1.0,1.0,6.0,Facebook,4.0,4.0,0.0,perfil6
Outros,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Oleo e Gas,1.0,1.0,1.0,2.0,Linkedin,40.0,38.0,0.0,perfil2
Bacharelado,USP,Gerente,servicos,1.0,1.0,1.0,7.0,Mídia (revista/jornal/web),5.0,2.0,0.0,perfil6
Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,SEM EXPERIÊNCIA,Montadora,0.0,0.0,1.0,4.0,Mídia (revista/jornal/web),10.0,3.0,0.0,perfil6
SEM FORMAÇÃO,UEPB,Coordenador,Laminados,1.0,1.0,1.0,5.0,YouTube,8.0,7.0,0.0,perfil5
Outros,UEPB,Engenheiro,Outros,1.0,1.0,1.0,9.0,Linkedin,3.0,1.0,0.0,perfil6
Especialização,UEPB,Assessor,Borracha,0.0,0.0,1.0,4.0,Facebook,5.0,4.0,0.0,perfil1
MBA,UNIVERSIDADE CRUZEIRO DO SUL,Gerente,Oleo e Gas,0.0,0.0,1.0,10.0,Facebook,8.0,7.0,0.0,perfil5
Especialização,UFSCar,Gerente,Outros,0.0,0.0,1.0,7.0,Facebook,11.0,9.0,0.0,perfil4
MBA,UFRJ,Diretor,Oleo e Gas,0.0,0.0,1.0,8.0,Google,7.0,6.0,0.0,perfil6
Bacharelado,Universidade Metodista de Sao Paulo,Diretor,Montadora,0.0,0.0,1.0,4.0,Minha empresa - benefício LITpass,8.0,7.0,0.0,perfil5
Especialização,UFRJ,SEM EXPERIÊNCIA,Estado,1.0,1.0,1.0,5.0,Saint Paul,23.0,15.0,0.0,perfil3
Tecnólogo,UEPB,Outros,Oleo e Gas,1.0,1.0,1.0,8.0,Google,16.0,13.0,0.0,perfil4
MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista Senior,Borracha,0.0,0.0,1.0,2.0,Minha empresa - benefício LITpass,17.0,5.0,0.0,perfil5
Outros,Outros,Gerente,Borracha,0.0,0.0,1.0,7.0,Mídia (revista/jornal/web),11.0,2.0,0.0,perfil6
Outros,UNIVERSIDADE CRUZEIRO DO SUL,Coordenador,Eletrodomesticos,1.0,1.0,1.0,10.0,Instagram,33.0,21.0,0.0,perfil2
